paragrafos,produto,tipo,classe,similaridade
"da titularidade e da totalidade dos demais direitos detidos pela Cedente com relação à conta corrente de titularidade da Cedente nº [•], agência nº [•] e mantida junto ao [•] (CNPJ nº [•]) (“Banco Depositário” e “Conta Vinculada”, respectivamente), nos termos do [“Contrato de Prestação de Serviço de Depositário”], celebrado entre a Cedente, o Banco Depositário e o Agente Fiduciário (“Contrato de Administração de Conta Vinculada”), na qual transitará o fluxo dos Recebíveis Cedidos decorrentes de quaisquer valores pagos a título de créditos, indenizações e pagamentos, presentes e futuros, de titularidade da Cedente no âmbito dos Contratos Objeto da Cessão, independentemente de onde se encontrem, inclusive em trânsito ou em processo de compensação bancária; ",NC,GARANTIAS,colocacao_e_procedimento_de_distribuicao,0.9624413680368941
"Para fins deste Contrato, os recursos mantidos na Conta Vinculada, desde que apresentem liquidez diária e baixa automática, deverão ser aplicados pelo Banco Depositário em investimentos permitidos definidos no Contrato de Depositário (“Investimentos Permitidos”).",NC,GARANTIAS,garantias,0.9220123581808801
"Os Direitos Cedidos compreendem também: (i) todos os direitos, garantias, privilégios, preferências, prerrogativas e ações relacionados aos Recebíveis Cedidos e assegurados ao titular de tais direitos; (ii) quaisquer indenizações devidas, direta ou indiretamente, bem como todos os direitos de cobrança relacionados aos Recebíveis Cedidos; (iii) quaisquer encargos, multas compensatórias e/ou indenizatórias devidas à Cedente, inclusive reajustes monetários ou contratuais, bem como todos os direitos, ações e garantias asseguradas à Cedente por força dos Recebíveis Cedidos; e (iv) todos os valores ou bens recebidos pela Cedente em relação aos Recebíveis Cedidos, bem como quaisquer outros valores que transitarem pela Conta Vinculada, conforme previsto no presente Contrato.",NC,GARANTIAS,resgate_antecipado,0.9438780727279346
"Para todos os fins legais, incluindo, mas não se limitando, ao disposto no artigo 66-B da Lei 4.728, as Obrigações Garantidas estão descritas no Anexo II ao presente Contrato, sem prejuízo das demais disposições indicadas na Escritura.",NC,GARANTIAS,do_agente_fiduciario,0.9267841925650432
"Em caso de conflito entre a descrição do Anexo II deste Contrato e os termos e condições da Escritura, prevalecerão os termos e condições da Escritura.",NC,GARANTIAS,deveres,0.9534538282145747
"A Cedente obriga-se a realizar e manter o registro da Cessão Fiduciária em plena vigência e efeito perante o Cartório de Registro de Títulos e Documentos da cidade de [•], Estado de [•] (“Cartório de RTD”) até o pagamento integral das Obrigações Garantidas, sob pena de vencimento antecipado das Debêntures, nos termos da Escritura.",NC,GARANTIAS,colocacao_e_procedimento_de_distribuicao,0.9369079663214394
"O Agente Fiduciário renuncia à sua faculdade de ter a posse direta sobre os Documentos Comprobatórios, nos termos do artigo 66-B, § 3º, da Lei nº 4.728/65, com a redação dada pela Lei nº 10.931/04. A Cedente manterá os documentos originais que comprovam os respectivos Direitos Cedidos, incluindo, mas não se limitando, aos Contratos Objeto da Cessão (“Documentos Comprobatórios”), na sua sede, sob sua posse direta, a título de fiel depositária, obrigando-se a entregá-los ao Agente Fiduciário, quando solicitado pelo Agente Fiduciário, em até 5 (cinco) Dias Úteis da solicitação, ou em prazo inferior, caso seja solicitado por órgão regulador e/ou diante de decisão judicial e/ou administrativa, declarando-se ciente de suas responsabilidades pela conservação e entrega desses documentos.",NC,GARANTIAS,colocacao_e_procedimento_de_distribuicao,0.9520030590179867
"A Cessão Fiduciária resolver-se-á quando do pagamento integral das Obrigações Garantidas, após o qual a posse indireta, a propriedade resolúvel e a propriedade fiduciária dos Recebíveis Cedidos retornarão à Cedente, de pleno direito. ",NC,GARANTIAS,registro_no_cartorio_de_registros_de_titulos_e_documentos,0.9464023971422437
"apresentar o presente Contrato para registro, no prazo de 5 (cinco) Dias Úteis contados da assinatura deste Contrato, no competente Cartório RTD, bem como apresentar para registro seus eventuais aditamentos no Cartório RTD no prazo de 5 (cinco) Dias Úteis contados de suas respectivas assinaturas, observado que, em qualquer caso,  os registros deste Contrato e de seus eventuais aditamentos perante o Cartório RTD deverão sempre ocorrer em até [20 (vinte) dias] contados da data de sua respectiva assinatura [Nota Cescon Barrieu: Prazos alinhados com a EE, gentileza validar. ] ",NC,GARANTIAS,colocacao_e_procedimento_de_distribuicao,0.9314005038855802
"A Cedente se compromete ainda a, tempestivamente, atender às eventuais exigências que sejam feitas pelo Cartório RTD para que o efetivo registro e/ou averbação aqui previstos sejam cumpridos dentro do prazo mencionado no item (a) da cláusula 3.1.",NC,GARANTIAS,do_agente_fiduciario,0.9402473058039436
"Caso a Cedente não providencie tempestivamente os protocolos e averbações previstos na Cláusula 3.1 acima, o Agente Fiduciário, na qualidade de representante da comunhão dos Debenturistas, fica desde já autorizado e constituído, de forma irrevogável e irretratável, de todos os poderes necessários, sem a tanto estar obrigado, e sem prejuízo de caracterizar descumprimento de obrigação por parte da Cedente, realizá-los, às exclusivas expensas da Cedente, observado o prazo de cura previsto na Escritura.",NC,GARANTIAS,oferta_de_resgate_antecipado,0.958464128827637
"A ciência dos contratantes dos Contratos Objeto da Cessão (“Contratantes”) sobre a Cessão Fiduciária aqui prevista, para fins do artigo 290 do Código Civil, dar-se-á (i) por meio do envio, pela Cedente, de notificações aos Contratantes por correspondência com aviso de recebimento, em termos e condições substancialmente análogas aos constantes no Anexo III (“Notificações aos Contratantes”), sendo certo que, nos casos em que houver instrumentos de cobrança dos pagamentos devidos no âmbito dos Contratos Objeto da Cessão, tais instrumentos emitidos a partir da presente data deverão prever a Conta Vinculada como conta competente para recebimento dos referidos pagamentos; ou (ii) no caso dos Contratos Objeto da Cessão que vierem a ser celebrados após esta data, através da indicação da Conta Vinculada para realização de pagamentos no próprio Contrato Objeto da Cessão ou em instrumento de cobrança decorrente do Contrato Objeto da Cessão.",NC,GARANTIAS,garantias,0.9593337952929943
"Nos termos da Cláusula 3.5 acima, a Cedente obriga-se a enviar ao Agente Fiduciário, em até 30 (trinta) dias contados da assinatura deste Contrato, as cópias das Notificações aos Contratantes, devidamente assinadas pelos Contratantes, indicando a concordância com o depósito dos pagamentos decorrentes dos Contratos Objeto de Cessão na Conta Vinculada, nos termos deste Contrato. ",NC,GARANTIAS,substituicao,0.9506387814171422
"Sem prejuízo do previsto na Escritura, a Conta Vinculada será movimentada exclusivamente pelo Banco Depositário, nos termos estabelecidos neste Contrato e no Contrato de Administração de Conta Vinculada, exclusivamente mediante instruções do Agente Fiduciário, na qualidade de representante da comunhão dos Debenturistas, nas hipóteses e de acordo com o previsto neste Contrato.",NC,GARANTIAS,garantias,0.9444232538857474
"A Cedente obriga-se a fazer com que todos os pagadores de quaisquer recursos que deem origem a qualquer dos Recebíveis Cedidos (incluindo, mas não se limitando, os Contratantes) realizem os pagamentos decorrentes dos Contratos Objeto da Cessão exclusivamente na Conta Vinculada, devendo constar expressamente em todos e quaisquer documentos celebrados junto a tais pagadores que vierem a ser celebrados após esta data, a indicação da Conta Vinculada para realização de pagamentos, sempre que possível, observado que o Banco Depositário deverá transferir a totalidade dos Recebíveis Cedidos creditados na Conta Vinculada para a conta de titularidade da Cedente de nº [•], mantida na agência nº [•] do [•] (cód. [•]) (“Conta Movimento”), até o Dia Útil subsequente, nos termos do Contrato de Administração de Conta Vinculada, salvo na ocorrência de: (a) um Evento de Retenção (conforme definido abaixo), hipótese na qual observar-se-á o disposto na Cláusula 4.3.2 abaixo; ou (b) de um evento que ensejará a Recomposição da Garantia (conforme definido abaixo), hipótese em que observar-se-á o disposto na Cláusula 4.3.9 abaixo. [Nota Cescon Barrieu: MMSO/SIMAK, gentileza incluírem dados bancários da Cia. ]",NC,GARANTIAS,garantias,0.9596813222126257
"Adicionalmente, a Cedente obriga-se a fazer com que apenas transitem na Conta Vinculada quaisquer recursos que deem origem a qualquer dos Recebíveis Cedidos até a integral quitação das Obrigações Garantidas, sendo vedados depósitos de outra origem que não os Recebíveis Cedidos ou que serão cedidos nos termos da Cláusula 3.2.1 acima, ainda que não estejam incluídos nos Anexo I no momento do depósito. ",NC,GARANTIAS,quorum_de_deliberacao,0.9459922257474215
"Caso os Contratantes e/ou pagadores de quaisquer recursos que deem origem a qualquer dos Recebíveis Cedidos realizem os pagamentos em outra conta, que não a Conta Vinculada, a Cedente deverá detê-los, na qualidade de fiel depositária, nos termos do artigo 627 do Código Civil, por conta e em benefício dos Debenturistas, representados pelo Agente Fiduciário, de forma segregada de seus demais recursos e patrimônio, cumprindo-lhe entregar ao Banco Depositário, no prazo de 1 (um) Dia Útil a contar do recebimento, os referidos valores na forma como recebidos, sem deduções ou retenções de qualquer espécie, adequadamente identificados no que concerne à sua origem, para depósito, em recursos livres e imediatamente disponíveis, na Conta Vinculada.",NC,GARANTIAS,destinacao_dos_recursos,0.9635924891553633
"Na hipótese em que mesmo após o envio das Notificações aos Contratantes, os Contratantes e/ou pagadores de quaisquer recursos que deem origem a qualquer dos Recebíveis Cedidos realizem quaisquer pagamentos em outra conta, que não a Conta Vinculada, a Cedente se obriga a tomar todas as medidas judiciais e/ou extrajudiciais cabíveis para garantir que os pagamentos sejam realizados na Conta Vinculada.",NC,GARANTIAS,pagamento_do_valor_nominal_unitario,0.9559798303602192
"Sem prejuízo da caracterização da ocorrência do descumprimento de obrigação não pecuniária, o descumprimento do disposto na Cláusula 4.2 acima pela Cedente acarretará (i) em multa moratória, irredutível e não compensatória de 2% (dois por cento) sobre o valor depositado de forma adversa e (ii) juros moratórios à razão de 1% (um por cento) ao mês ,corrigidos pela variação do Índice Geral de Preços do Mercado, divulgado pela Fundação Getúlio Vargas, ou, na sua falta, do Índice de Preços do Consumidor Amplo, divulgado pelo Instituto Brasileiro de Geografia e Estatística – IBGE.",NC,GARANTIAS,encargos_moratorios,0.9639358860668211
"Sem prejuízo do disposto na Cláusula 7 deste Contrato, o Agente Fiduciário encaminhará uma notificação em até 1 (um) Dia Útil ao Banco Depositário, que por sua vez, deverá, nas hipóteses previstas abaixo, nos termos do Contrato de Administração de Conta Vinculada, bloquear a Conta Vinculada, de modo que a totalidade recursos depositados na conta fique indisponível à Cedente e permaneça à disposição dos Debenturistas para movimentação exclusiva pelo Agente Fiduciário, a qualquer tempo, na ocorrência de qualquer um dos seguintes eventos (cada um dos eventos, um “Evento de Retenção”): ",NC,GARANTIAS,vencimento_antecipado,0.9462675461921037
"O Agente Fiduciário somente deverá liberar os recursos retidos na Conta Vinculada à Cedente, conforme regras de liberação previstas neste Contrato, nos seguintes termos: (i) na hipótese de um Evento de Retenção nos termos da Cláusula 4.3.2 (a) acima, caso haja a Recomposição da Garantia mediante verificação do Agente Fiduciário, conforme Cláusula 4.3.9 abaixo; (ii) na hipótese de um Evento de Retenção nos termos das Cláusulas 4.3.2 (b) 4.3.2 (d) acima, mediante deliberação da Assembleia Geral de Debêntures pelo não vencimento antecipado das Debêntures em virtude do descumprimento das obrigações previstas nas Cláusulas 4.3.2 (b) 4.3.2 (d); e (iii) na hipótese de um Evento de Retenção nos termos da Cláusula 4.3.2 (c) acima, após a quitação integral das Obrigações Garantidas; (iv) mediante deliberação em sede de Assembleia Geral de Debenturistas ",NC,GARANTIAS,resgate_antecipado,0.9690740121580298
"Fluxo Mínimo Mensal da Conta Vinculada. A Cedente obriga-se a fazer com que o somatório do volume dos Recebíveis Cedidos que transitarem a cada mês na Conta Vinculada, a partir do [30º (trigésimo)] dia contado da Data de Emissão (conforme definido na Escritura) das Debêntures (sendo cada uma dessas datas, uma “Data de Apuração Mensal”), seja equivalente a, no mínimo, R$ 6.000.000,00 (seis milhões de reais) (em qualquer dos períodos, um “Fluxo Mínimo”), sendo certo que, para os fins de apuração do Fluxo Mínimo nos termos deste Contrato, não serão considerados os recursos decorrentes dos Investimentos Permitidos. A verificação, pelo Agente Fiduciário, do Fluxo Mínimo será realizada com base nos extratos da Conta Vinculada até o 2º (segundo) Dia Útil após cada Data de Apuração Mensal. [Nota Cescon Barrieu: Prazo da 1ª verificação está sob validação dos Coordenadores.] ",NC,GARANTIAS,garantias,0.9257277069503386
"A partir do 30º (trigésimo) dia contado da Data de Emissão (conforme definida na Escritura) das Debêntures, o Agente Fiduciário verificará o atendimento ao Fluxo Mínimo na Conta Vinculada todo 2º (segundo) Dia Útil de cada mês ou no Dia Útil subsequente, até o encerramento do presente Contrato, sendo a primeira Data de Apuração Mensal em [•] de [•] de 2024, considerando para fins da apuração do Fluxo Mínimo todos os recursos que tiverem transitado pela Conta Vinculada durante o mês calendário imediatamente anterior.",NC,GARANTIAS,garantias,0.8885121196792267
"Extraordinariamente, mediante a solicitação deliberada em Assembleia Geral de Debenturistas, em qualquer outro dia diferente das Datas de Apuração Mensais, o Agente Fiduciário deverá realizar uma verificação do atendimento ao Fluxo Mínimo (“Data de Apuração Extraordinária” e, em conjunto com a Data de Apuração Mensal, “Datas de Apuração”).",NC,GARANTIAS,pagamento_do_valor_nominal_unitario,0.9351763509303754
"A Cedente deverá fornecer acesso ou conceder todas as autorizações necessárias ao Agente Fiduciário para consulta de todas as informações relativas à Conta Vinculada, sem necessidade de qualquer anuência por parte da Cedente.",NC,GARANTIAS,despesas,0.9109541364596057
"Para fins do previsto nesta Cláusula 4.3, o Fluxo Mínimo será verificado com base no fluxo de recursos transitados na Conta Vinculada no mês-calendário anterior às Datas de Apuração Mensal, excetuado eventuais valores decorrentes dos Investimentos Permitidos, sendo que o Fluxo Mínimo será comprovado mediante extrato da Conta Vinculada, conforme o caso, a ser disponibilizado pela Cedente em até 1 (um) Dia Útil, sempre que solicitado pelo Agente Fiduciário nos termos deste Contrato e do Contrato de Administração de Conta Vinculada. ",NC,GARANTIAS,garantias,0.941411327939851
"Caso o Agente Fiduciário (i) verifique que o Fluxo Mínimo não tenha sido atendido em qualquer Data de Apuração; e/ou (ii) tome ciência de que houve penhora, arresto, sequestro, ou qualquer medida judicial, arbitral ou administrativa de efeito similar com relação aos Recebíveis Cedidos ou qualquer medida judicial ou administrativa de efeito similar, ou tornem-se inábeis, impróprios ou imprestáveis ao fim a que se destinam, incluindo, mas não se limitando, a rescisão, extinção, invalidade, resolução ou resilição dos Contratos Objeto da Cessão, observar-se-á o disposto a seguir, a fim de recompor e manter o Fluxo Mínimo (“Recomposição da Garantia”): ",NC,GARANTIAS,vencimento_antecipado,0.9332263182196702
"em caso de ocorrência do previsto na Cláusula 4.3.9 acima, em até 1 (um) Dia Útil contado da verificação de uma hipótese de Recomposição da Garantia nos termos da Cláusula 4.3.9 acima, o Agente Fiduciário deverá notificar a Cedente sobre a Recomposição da Garantia, conforme o caso, bem como o Banco Depositário para, em até 1 (um) Dia Útil, realizar o bloqueio da Conta Vinculada em virtude de Evento de Retenção;",NC,GARANTIAS,vencimento_antecipado,0.9521870329256936
"em até 2 (dois) Dias Úteis contados da data de recebimento, pela Cedente, da comunicação a ser enviada pelo Agente Fiduciário nos termos da alínea (a) acima, a Cedente deverá, caso haja descumprimento de Fluxo Mínimo nos termos do item (i) da Cláusula 4.3.9 acima, depositar na Conta Vinculada valor equivalente à diferença entre os recursos transitados na Conta Vinculada entre duas Datas de Apuração e o Fluxo Mínimo na última Data de Apuração, sendo certo que todos os valores depositados na Conta Vinculada ficarão retidos até que se verifique o atendimento integral do Fluxo Mínimo, na Data de Apuração imediatamente subsequente, observado o Limite Máximo de Eventos de Recomposição (conforme definido abaixo); ",NC,GARANTIAS,garantias,0.9278488619916083
"em até 2 (dois) Dias Úteis contados da data de recebimento, pela Cedente, da comunicação a ser enviada pelo Agente Fiduciário nos termos da alínea (a) acima, a Cedente deverá, caso haja descumprimento de Fluxo Mínimo nos termos do item (ii) da Cláusula 4.3.9 acima, apresentar novos direitos creditórios a serem cedidos, sujeitos à aprovação pelos Debenturistas, mediante Assembleia Geral de Debenturistas, em volume suficiente para cumprimento do Fluxo Mínimo na última Data de Apuração, sendo certo que todos os valores depositados na Conta Vinculada ficarão retidos até que se verifique o atendimento integral do Fluxo Mínimo, na Data de Apuração imediatamente subsequente, observado o Limite Máximo de Eventos de Recomposição (conforme definido abaixo); e ",NC,GARANTIAS,garantias,0.9426255670448993
"A não Recomposição da Garantia pela Cedente nos termos deste Contrato ensejará um evento de vencimento antecipado automático das obrigações decorrentes das Debêntures, independentemente de qualquer aviso ou notificação, judicial ou extrajudicial, prévia à Cedente",NC,GARANTIAS,encargos_moratorios,0.9746443196610202
"Independentemente da Recomposição da Garantia prevista na Cláusula 4.3.9 acima, caso o Agente Fiduciário verifique o não atingimento do Fluxo Mínimo, em 2 (duas) Datas de Apuração consecutivas ou 3 (três) Datas de Apuração alternadas ao longo da vigência das Debêntures (“Limite Máximo de Eventos de Recomposição”), será considerado um descumprimento de obrigação do presente Contrato e, por conseguinte, um Evento de Inadimplemento (conforme definido na Escritura). O Agente Fiduciário deverá, então, convocar Assembleia Geral de Debenturistas, observado o procedimento previsto na Escritura, para deliberar sobre eventual não declaração de vencimento antecipado das Debêntures. ",NC,GARANTIAS,atribuicoes_especificas,0.9254412007308171
"Caso o atingimento do Limite Máximo de Eventos de Recomposição, previsto na Cláusula 4.3.10 acima, enseje o vencimento antecipado das Debêntures, mediante deliberação da Assembleia Geral de Debenturistas, ou no caso de ocorrência do vencimento final das Debêntures sem que as Obrigações Garantidas tenham sido integralmente quitadas, na forma prevista neste Contrato e na Escritura, observar-se-á o disposto na Cláusula 7 abaixo.",NC,GARANTIAS,resgate_antecipado,0.9621696815591019
"Sem prejuízo e em adição às demais obrigações assumidas neste Contrato, no Contrato de Administração de Conta Vinculada e na Escritura, a Cedente obriga-se a: [Nota Cescon Barrieu: prazos abaixo estão sob validação dos Coordenadores. ]",NC,GARANTIAS,garantias,0.9145663717137865
"não alterar quaisquer termos e condições dos Contratos Objeto da Cessão, não ceder, alienar ou transferir, de qualquer forma, os direitos decorrentes de quaisquer Contratos Objeto da Cessão (excetuada a cessão fiduciária constituída nos termos deste Contrato), bem como não perdoar ou compensar quaisquer dos pagamentos devidos à Cedente em virtude dos Contratos Objeto da Cessão",NC,GARANTIAS,garantias,0.932211197466634
"cumprir com todos e quaisquer requisitos e dispositivos legais e contratuais que sejam exigidos para manter a Cessão Fiduciária sempre existente, válida, eficaz, exequível, em perfeita ordem e em pleno vigor, sem qualquer restrição ou condição e, mediante solicitação do Agente Fiduciário, apresentar comprovação de que tais requisitos ou dispositivos legais foram cumpridos, dentro dos prazos legais aplicáveis, incluindo, mas não se limitando, as anuências necessárias no âmbito dos Contratos Objeto da Cessão listados nos Anexo I;",NC,GARANTIAS,deveres,0.9513771472558187
"fazer com que transite na Conta Vinculada os Recebíveis Cedidos em montante equivalente ao Fluxo Mínimo, nos prazos e forma previstos neste Contrato e no Contrato de Administração de Conta Vinculada, sendo que todos os recursos destinados à Conta Vinculada pela Cedente deverão ser, necessariamente, oriundos de recebíveis dos quais a Cedente é legítima titular em virtude do exercício de suas atividades comerciais no curso ordinário de seus negócios, e/ou transferência bancária de titularidade Cedente ou, ainda, decorrentes de recebíveis creditados em conta diversa à Conta Vinculada; ",NC,GARANTIAS,garantias,0.9242937742220797
"incluir em todos os documentos ou arquivos de cobrança emitidos pela Cedente, relativos aos Direitos Cedidos, a Conta Vinculada como sendo a única conta bancária na qual deverão ser depositados os pagamentos relativos aos Direitos Cedidos, devendo, quando necessário, notificar os devedores dos Direitos Cedidos para que efetuem os respectivos pagamentos na Conta Vinculada;",NC,GARANTIAS,destinacao_dos_recursos,0.9540204802603112
"manter em vigor, válida e eficaz a procuração outorgada na forma do Anexo IV deste Contrato pelo prazo de [1 (um) ano], obrigando-se, ainda, a renová-la com pelos menos 60 (sessenta) dias de antecedência de seu vencimento, por iguais períodos de [1 (um) ano], ou até o pagamento e liberação integral das Obrigações Garantidas, o que ocorrer primeiro;  [Nota Cescon Barrieu: Prazo a ser alinhado cf. Estatuto Social da Cedente. ];",NC,GARANTIAS,deveres,0.9412328858913908
manter a titularidade da Conta Vinculada durante toda a vigência deste Contrato;,NC,GARANTIAS,deveres,0.9430305364295246
"manter válidas e regulares as licenças e autorizações governamentais necessárias ao regular funcionamento da Cedente, exceto os casos que (a) estejam sendo questionadas de boa-fé nas esferas administrativas e/ou judiciais, e desde que tal questionamento tenha efeito suspensivo; ou (b) a falta de tal licença ou autorização não possa resultar em Efeito Adverso Relevante (conforme definido na Escritura de Emissão);",NC,GARANTIAS,do_agente_fiduciario,0.9422709717492392
"cumprir as normas aplicáveis às suas atividades que versam sobre atos de corrupção, atos lesivos contra a administração pública, crimes contra a ordem econômica ou tributária, de “lavagem” ou ocultação de bens, direitos e valores, ou contra o sistema financeiro nacional, o mercado de capitais ou a administração pública, nacional ou estrangeira, incluindo, sem limitação, atos ilícitos que possam ensejar responsabilidade administrativa, civil ou criminal nos termos das Leis nº 6.385, de 7 de dezembro de 1976, nº 7.492, de 16 de junho de 1986, nº 8.137, de 27 de dezembro de 1990, nº 8.429, de 2 de junho de 1992, nº 8.666, de 21 de junho de 1993 (ou outras normas de licitações e contratos da administração pública), nº 9.613, de 3 de março de 1998, nº 12.529, de 30 de novembro de 2011, nº 12.846, de 1º de agosto de 2013, do Decreto nº 11.129/22, da U.S. Foreign Corrupt Practices Act of 1977, do UK Bribery Act, as portarias e instruções normativas expedidas pela Controladoria Geral da União nos termos da lei e decreto acima mencionados, bem como todas as demais normas que versam sobre o tema, atos de improbidade administrativa e de lavagem de dinheiro, na medida do aplicável à Cedente (“Leis Anticorrupção”), (a) adotando e mantendo políticas e procedimentos internos que assegurem integral cumprimento de tais normas, nos termos do Decreto nº 11.129, de 11 de julho de 2022; (b) abstendo-se de praticar atos de corrupção e de agir de forma lesiva à administração pública, nacional e estrangeira, no seu interesse ou para seu benefício, exclusivo ou não em violação as Leis Anticorrupção; (c) não constando no CEIS e CNEP; (d) dando conhecimento pleno de tais normas a todas as Controladas, Coligadas, Controladoras (conforme definido na Escritura) e seus administradores, empregados, agentes, representantes, fornecedores, contratados, subcontratados ou terceiros agindo em seu nome; e (e) notificando o Agente Fiduciário, em até 2 (dois) Dias Úteis da data em que tomar ciência, de que a Cedente encontra-se envolvida em investigação, inquérito, ação, procedimento e/ou processo judicial ou administrativo, conduzidos por autoridade administrativa ou judicial nacional ou estrangeira, relativos à prática de atos lesivos às Leis Anticorrupção.",NC,GARANTIAS,deposito_para_distribuicao_e_negociacao,0.9928116443765124
"tomou todas as medidas necessárias para autorizar a celebração deste Contrato, bem como para cumprir suas obrigações aqui previstas. A celebração deste Contrato, o cumprimento das obrigações aqui previstas e a outorga da procuração outorgada nos termos deste Contrato, a celebração deste Contrato e o cumprimento das Obrigações Garantidas (i) não violam nem violarão o estatuto social da Cedente ou qualquer outra disposição contida em seus documentos societários;  (ii) não violam nem violarão qualquer lei, regulamento ou decisão a que esteja vinculada ou que seja aplicável a seus bens, inclusive os imóveis, nem constituem ou constituirão inadimplemento nem importam ou importarão em vencimento antecipado ou necessidade de consentimento prévio oriundo de qualquer contrato, instrumento, acordo, empréstimo ou documento de que seja parte; (iii) não violam qualquer ordem, decisão ou sentença administrativa, judicial ou arbitral em face delas; e (iv) não resultaram nem resultarão em (a) criação de qualquer ônus ou gravame sobre qualquer ativo ou bem da Cedente (exceto pelas Garantias); ou (b) rescisão de qualquer contratos ou instrumentos dos quais seja parte.",NC,GARANTIAS,deposito_para_distribuicao_e_negociacao,0.9530318043411619
"o presente Contrato foi devidamente celebrado por seus representantes legais, os quais têm e deverão ter poderes para assumir, em seu nome, as obrigações aqui estabelecidas, constituindo o presente uma obrigação lícita, válida e exequível, em conformidade com seus termos, com força de título executivo extrajudicial nos termos do artigo 784 da Lei nº 13.105, de 16 de março de 2015, conforme alterada (“Código de Processo Civil”);",NC,GARANTIAS,aquisicao_facultativa,0.9642499842503329
"todas as autorizações, registros e medidas de qualquer natureza que sejam necessárias ou obrigatórias à devida celebração e cumprimento deste Contrato, referentes (i) à validade do presente Contrato; (ii) à criação e à manutenção do ônus sobre os Direitos Cedidos; ou (iii) à sua exequibilidade, foram obtidas ou tomadas, sendo válidas e estando em pleno vigor e efeito, exceto quanto ao registro deste Contrato no Cartório de RTD;",NC,GARANTIAS,deveres,0.9558478055573918
os Recebíveis Cedidos correspondem à totalidade dos direitos creditórios decorrentes de contratos celebrados com clientes da Cedente;,NC,GARANTIAS,garantias,0.8721245236932156
"nenhuma aprovação, autorização, consentimento, ordem, registro ou habilitação de ou perante qualquer tribunal ou outro órgão ou agência governamental ou de qualquer terceiro se faz necessária à celebração e ao cumprimento deste Contrato, cabendo, de todo modo registro do presente Contrato no Cartório de RTD; ",NC,GARANTIAS,vencimento_antecipado,0.9394748426989954
"está cumprindo as leis, regulamentos, normas administrativas e determinações dos órgãos governamentais, autarquias ou tribunais, aplicáveis e relevantes à condução de seus negócios;",NC,GARANTIAS,quorum_de_deliberacao,0.9254232350586786
"não existem em face da Cedente quaisquer processos, procedimentos, pendências, investigações, condenações, sejam judiciais, arbitrais e/ou administrativas, de natureza fiscal, trabalhista, ambiental, financeira, ou de outra qualquer natureza, perante qualquer pessoa, entidade ou órgão, público ou privado, ou ente governamental, regulador, administrativo, fiscalizador, na esfera federal, estadual, municipal, distrital, local ou similares, bem como perante juízes ou tribunais arbitrais e de justiça, que tenham por objeto, ou possam, de qualquer maneira, afetar os Direitos Cedidos;",NC,GARANTIAS,do_agente_fiduciario,0.9509327736711461
"a procuração outorgada pela Cedente na forma do  Anexo IV a este Contrato, foi devidamente e validamente outorgada e formalizada, e confere ao Agente Fiduciário, na qualidade de representante dos Debenturistas, os poderes nela expressos de forma lícita, válida e eficaz;",NC,GARANTIAS,aquisicao_facultativa,0.9035988214124897
"todos os mandatos outorgados nos termos deste Contrato o foram como condição do negócio ora contratado, em caráter irrevogável e irretratável, nos termos dos artigos 684 e 685 do Código Civil;",NC,GARANTIAS,garantias,0.90450577141311
"cumpre com as Leis Anticorrupção, sendo que inexiste violação de qualquer dispositivo legal ou regulatório, nacional ou estrangeiro, relativo à prática de corrupção ou de atos lesivos à administração pública, incluindo, sem limitação, das Leis Anticorrupção, conforme aplicável, pela Cedente;",NC,GARANTIAS,do_agente_fiduciario,0.9289844373084728
"não há qualquer violação, incluindo, mas não se limitando ao oferecimento de denúncia ou instauração de procedimento administrativo ou judicial, por autoridade competente, de qualquer dispositivo, lei ou regulamento contra prática de corrupção ou atos lesivos à administração pública, incluindo as Leis Anticorrupção, pela Cedente, bem como adota medidas para que cumpram as Leis Anticorrupção, na medida em que mantém políticas e procedimentos internos que visam assegurar o cumprimento das Leis Anticorrupção e os orienta sobre tais normas, previamente ao início da sua atuação, conforme aplicável;",NC,GARANTIAS,deposito_para_distribuicao_e_negociacao,0.9514976733040866
"não é parte e não há qualquer ação judicial, procedimento administrativo ou arbitral, inquérito ou investigação pendente, inclusive relacionados à Legislação Socioambiental e Legislação Anticorrupção ou que possam resultar em um Efeito Adverso Relevante (conforme definido na Escritura), envolvendo a Cedente ou que possa afetá-la perante qualquer tribunal ou órgão governamental ou árbitro;",NC,GARANTIAS,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.9439252190586185
"A Cedente outorga ao Agente Fiduciário, na qualidade de representante dos Debenturistas, em caráter irrevogável e irretratável, nos termos dos artigos 684 e 685 do Código Civil, procuração, na forma do Anexo IV a este Contrato, para (i) tomar todas as medidas que sejam necessárias para o aperfeiçoamento ou manutenção da garantia constituída nos termos deste Contrato; e (ii) instruir o Banco Depositário a movimentar a Conta Vinculada, bem como obter informações sobre os Direitos Cedidos, tudo nos termos deste Contrato.",NC,GARANTIAS,atribuicoes_especificas,0.9512291596602969
"A Cedente firma, nesta data, a procuração, cuja minuta integra este Contrato na forma do Anexo IV, na data de assinatura deste Contrato.",NC,GARANTIAS,garantias,0.8922124529397943
CEP: ,NC,GARANTIAS,certificados_de_debentures_e_comprovacao_de_titularidade,0.9181435105069751
Lista dos Contratos Cedidos Fiduciariamente,NC,GARANTIAS,direito_de_preferencia,0.9542465278158185
